                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    133,                0.50349,                0.34696,                0.89439,                0.99879,                      1,                  0.995,                0.78786,                 0.8309,                0.34801,                 1.1829,             0.00065748,             0.00065748,             0.00065748
                    134,                0.51015,                0.34674,                0.90962,                0.99873,                      1,                  0.995,                0.78639,                0.82605,                0.35523,                 1.1741,             0.00062693,             0.00062693,             0.00062693
                    135,                0.49995,                0.34836,                0.90006,                0.99865,                      1,                  0.995,                0.79018,                0.82906,                0.36012,                 1.1784,             0.00059638,             0.00059638,             0.00059638
                    136,                0.51155,                0.35892,                0.89662,                0.99874,                      1,                  0.995,                0.79021,                0.83247,                0.35895,                 1.1872,             0.00056583,             0.00056583,             0.00056583
                    137,                0.52089,                0.36381,                0.89821,                0.99874,                      1,                  0.995,                0.78781,                0.83323,                0.35233,                 1.1875,             0.00053528,             0.00053528,             0.00053528
                    138,                0.50015,                0.34964,                0.90944,                0.99868,                      1,                  0.995,                0.78809,                0.83299,                0.35686,                  1.185,             0.00050473,             0.00050473,             0.00050473
                    139,                0.49017,                0.34568,                0.89254,                0.99874,                      1,                  0.995,                0.79118,                0.81609,                0.35184,                 1.1688,             0.00047418,             0.00047418,             0.00047418
                    140,                0.51058,                0.35154,                0.90204,                0.99868,                      1,                  0.995,                0.79194,                0.80777,                0.35081,                 1.1662,             0.00044363,             0.00044363,             0.00044363
                    141,                0.44543,                0.31486,                0.84244,                0.99861,                      1,                  0.995,                0.78987,                0.80662,                0.36229,                 1.1643,             0.00041308,             0.00041308,             0.00041308
                    142,                0.45542,                0.31503,                0.87304,                0.99869,                      1,                  0.995,                0.79173,                0.80849,                0.36193,                 1.1653,             0.00038253,             0.00038253,             0.00038253
                    143,                0.46106,                0.31789,                0.85544,                0.99859,                      1,                  0.995,                0.79199,                0.80338,                0.36503,                 1.1623,             0.00035198,             0.00035198,             0.00035198
                    144,                 0.4347,                0.31523,                0.86088,                0.99866,                      1,                  0.995,                0.79125,                0.79594,                 0.3603,                 1.1572,             0.00032143,             0.00032143,             0.00032143
                    145,                0.46053,                0.31674,                0.87499,                0.99863,                      1,                  0.995,                0.79127,                0.79579,                0.35718,                 1.1593,             0.00029089,             0.00029089,             0.00029089
                    146,                0.44993,                0.31024,                0.87519,                0.99868,                      1,                  0.995,                0.79168,                0.80297,                0.35707,                 1.1634,             0.00026034,             0.00026034,             0.00026034
                    147,                0.45221,                0.31587,                0.86299,                0.99868,                      1,                  0.995,                0.78792,                0.80484,                0.35835,                 1.1647,             0.00022979,             0.00022979,             0.00022979
                    148,                0.44439,                0.31544,                 0.8578,                0.99868,                      1,                  0.995,                0.78944,                0.80963,                0.35676,                 1.1723,             0.00019924,             0.00019924,             0.00019924
                    149,                0.44567,                0.31555,                0.86468,                0.99868,                      1,                  0.995,                0.78754,                0.80663,                0.35299,                 1.1676,             0.00016869,             0.00016869,             0.00016869
                    150,                0.44707,                0.30803,                0.87766,                0.99868,                      1,                  0.995,                0.78799,                0.81046,                0.35469,                 1.1741,             0.00013814,             0.00013814,             0.00013814
