                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    140,                0.98595,                 0.4738,                0.86144,                0.98408,                0.91435,                0.96047,                0.65197,                 1.0731,                0.48865,                0.87016,             0.00011674,             0.00011674,             0.00011674
                    141,                0.94917,                0.45537,                0.85864,                0.98156,                0.91204,                0.95847,                0.65085,                 1.0764,                 0.4919,                0.87035,             0.00010729,             0.00010729,             0.00010729
                    142,                0.95969,                 0.4626,                0.85942,                 0.9734,                0.90741,                0.95797,                0.64644,                 1.0709,                0.49573,                 0.8684,             9.7844e-05,             9.7844e-05,             9.7844e-05
                    143,                0.93289,                0.45334,                0.84774,                0.97279,                0.91042,                 0.9592,                0.64932,                 1.0773,                0.49643,                0.86937,             8.8396e-05,             8.8396e-05,             8.8396e-05
                    144,                0.92759,                0.44823,                0.85489,                0.97523,                0.91128,                0.95796,                0.64703,                 1.0805,                0.49456,                0.87083,             7.8948e-05,             7.8948e-05,             7.8948e-05
                    145,                0.91726,                0.44477,                0.84704,                0.97521,                0.91064,                0.95972,                0.64781,                 1.0744,                 0.4936,                0.86799,               6.95e-05,               6.95e-05,               6.95e-05
                    146,                0.92664,                 0.4525,                0.85238,                 0.9808,                0.90741,                0.95718,                0.65094,                 1.0717,                0.49665,                0.86869,             6.0052e-05,             6.0052e-05,             6.0052e-05
                    147,                0.90594,                0.44233,                 0.8537,                0.98084,                0.91204,                0.95878,                0.65102,                 1.0735,                0.49253,                0.86913,             5.0604e-05,             5.0604e-05,             5.0604e-05
                    148,                0.92008,                0.44248,                 0.8507,                0.98567,                0.91204,                0.95712,                0.65072,                 1.0688,                  0.492,                0.86744,             4.1157e-05,             4.1157e-05,             4.1157e-05
                    149,                0.93621,                0.45148,                0.85113,                0.98503,                0.91384,                0.95701,                0.65235,                  1.067,                0.48913,                 0.8667,             3.1709e-05,             3.1709e-05,             3.1709e-05
                    150,                0.93053,                0.45081,                0.85336,                  0.985,                 0.9123,                0.95671,                0.65133,                 1.0669,                 0.4899,                0.86588,             2.2261e-05,             2.2261e-05,             2.2261e-05
